[0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 2 0 0 2 0 0 0 1 1 0 1 1 0 0 1 1 1 1 2 0 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 1 0 0 0 0 0 0 2 0 0 0 1 0 0 2 0 0 0 2 0 0 2 1 0 0 1 1 0 1 2 0 0 1 1 1 1 2 0 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 1 0 0 0 0 0 0 2 1 0 0 2 0 0 2 1 0 0 2 0 0 2 1 0 0 1 1 0 1 2 0 0 1 1 1 1 2 0 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 1 0 0 0 1 0 0 2 2 0 0 2 0 0 2 1 0 0 2 0 0 2 1 0 0 1 1 1 1 2 0 0 1 1 1 1 2 0 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 1 0 0 0 2 0 0 2 2 0 0 2 1 0 2 1 0 0 2 1 0 2 1 0 0 1 1 1 1 2 0 0 1 1 1 1 2 0 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 1 0 0 0 2 1 0 2 2 0 0 2 2 0 2 1 0 0 2 1 0 2 1 0 0 1 1 1 1 2 0 1 1 1 1 1 2 0 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[1 0 1 0 0 0 2 2 0 2 2 0 0 2 2 0 2 1 0 0 2 1 1 2 1 0 0 1 1 1 1 2 0 1 1 1 1 1 2 0 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[1 0 1 0 0 0 2 2 0 2 2 0 0 2 2 0 2 1 0 0 2 1 2 2 1 0 1 1 1 1 1 2 0 1 1 1 1 1 2 1 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[1 0 1 0 0 0 2 2 0 2 2 0 0 2 2 1 2 1 0 0 2 1 2 2 1 0 2 1 1 1 1 2 1 1 1 1 1 1 2 1 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[1 0 0 0 0 0 0 2 0 0 0 0 2 0 1 0 0 0 2 1 0 2 0 0 0 1 2 1 1 2 0 1 2 1 2 1 2 1 2 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 2 0 0 0 2 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 1 0 0 0 0 1 0 1 2 0 0 1 2 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 2 0 1 0 0 0 1 1 0 1 2 0 0 1 2 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 2 0 1 0 0 0 2 1 0 1 2 0 0 1 2 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 2 0 1 0 0 0 2 1 0 1 2 0 1 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 0 2 0 1 0 0 0 2 1 1 1 2 1 2 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 0 0 1 2 0 1 1 0 0 2 1 2 1 2 1 2 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[1 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 1 0 2 0 0 0 1 2 0 1 2 0 0 2 1 2 1 2 1 2 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[1 0 0 0 0 0 0 2 0 0 0 0 1 0 1 0 0 0 2 1 0 2 0 0 0 1 2 1 1 2 0 0 2 1 2 1 2 1 2 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 2 2 1 0 0 0 0 2 2 2 2 2 1 1 1 1 2 1 1 1], 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 1 1 1 2 0 0 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 0 0 0 1 1 1 2 0 1 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 1 0 1 1 1 2 0 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 2 2 0 2 1 1 1 1 2 0 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 2 2 2 0 2 1 1 1 1 2 1 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 2 1 0 0 0 0 2 2 2 0 2 1 1 1 1 2 1 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 2 2 1 0 0 0 0 2 2 2 1 2 1 1 1 1 2 1 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 1 0 0 0 0 0 2 1 2 2 2 0 1 1 1 2 1 1 1 1 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 2 1 0 0 1 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 1 0 2 1 1 0 1 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 0 0 0 1 1 2 1 1 0 1 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 2 2 0 0 1 1 1 2 1 1 0 1 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 2 1 2 2 0 0 1 1 1 2 1 1 0 1 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 1 0 0 0 0 0 2 1 2 2 1 0 1 1 1 2 1 1 0 1 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[1 0 2 0 0 0 0 2 0 1 1 0 0 0 1 0 2 2 2 0 0 1 2 1 2 2 1 0 1 1 2 1 1 2 0 2 2 1 2 2 1 1], 10.0, 0.0, 6.4, 0.0, 20.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 2 2 0 0 0 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 2 0 2 2 0 1 0 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 2 0 2 2 0 2 0 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 0 1 0 2 0 2 2 0 2 0 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 2 0 2 0 0 0 1 1 0 1 0 2 0 2 2 0 2 0 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 1 2 0 2 0 0 0 1 1 1 1 0 2 0 2 2 1 2 0 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 1 2 1 2 0 0 0 1 1 2 1 0 2 0 2 2 1 2 0 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 2 2 0 0 0 1 2 1 2 0 0 0 1 1 2 1 0 2 0 2 2 1 2 0 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 2 0 0 0 0 0 0 1 1 0 0 0 1 0 2 2 0 0 0 1 2 1 2 0 0 0 1 1 2 1 0 2 0 2 2 1 2 1 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 2 0 0 0 0 0 0 1 1 0 0 0 1 0 2 2 0 0 0 1 2 1 2 1 0 0 1 1 2 1 1 2 0 2 2 1 2 2 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 2 0 0 0 0 1 0 1 1 0 0 0 1 0 2 2 0 0 0 1 2 1 2 2 1 0 1 1 2 1 1 2 0 2 2 1 2 2 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[1 0 2 0 0 0 0 2 0 1 1 0 0 0 1 0 2 2 1 0 0 1 2 1 2 2 1 0 1 1 2 1 1 2 0 2 2 1 2 2 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 1 0 0 1 0 2 0 1 0 2 2 1 2 0 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 2 0 1 0 0 2 1 2 0 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 1 0 2 0 1 0 1 2 1 2 0 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 2 1 1 1 2 2 2 2 1 1], 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 2 2 1 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 0 0 1 0 0 2 2 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 2 1 0 1 0 1 2 2 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 2 1 1 1 1 2 2 2 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 2 0 0 1 0 0 2 2 0 0 1 0 1 2 1 0 0 1 2 1 2 1 0 0 2 1 1 1 2 0 0 2 2 2 1 1 1 1 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 2 1 1 0 0 0 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 0 0 0 0 2 1 1 0 0 1 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 2 0 0 0 1 2 1 1 0 0 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 2 0 0 1 2 2 1 1 0 0 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 2 0 0 2 2 2 1 1 0 1 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 1 2 0 0 2 2 2 1 1 0 1 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 1 0 0 0 0 1 2 1 0 0 1 0 1 1 2 0 0 2 2 2 1 1 0 1 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1 1 0 0 1 0 1 2 1 0 0 2 0 1 1 2 0 0 2 2 2 1 1 0 1 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 1 2 0 0 1 0 1 2 1 0 0 1 0 1 2 1 0 0 2 0 1 1 2 0 0 2 2 2 1 1 0 1 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 1 0 0 1 0 0 2 2 0 0 1 0 1 2 1 0 0 1 0 1 2 1 0 0 2 0 1 1 2 0 0 2 2 2 1 1 0 1 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 2 0 0 1 0 0 2 2 0 0 1 0 1 2 1 0 0 1 1 1 2 1 0 0 2 1 1 1 2 0 0 2 2 2 1 1 0 1 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 2 2 0 1 1 1 1 2 1 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 2 2 0 1 0 1 0 2 1 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 2 2 0 1 1 1 0 2 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 2 0 0 0 1 0 0 2 0 0 0 2 0 2 1 0 0 1 1 0 2 1 0 2 2 2 0 1 2 0 1 1 1 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 1 0 1 0 2 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 2 0 0 0 1 0 0 1 0 1 0 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 2 0 0 0 1 1 0 1 1 1 0 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 1 0 2 0 1 0 1 2 0 1 1 1 0 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 2 1 0 2 1 2 0 1 2 0 1 1 1 0 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 0 0 0 1 0 2 1 0 2 2 2 0 1 2 0 1 1 1 0 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 2 1 0 0 1 1 0 2 1 0 2 2 2 0 1 2 0 1 1 1 0 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 1 0 0 0 1 0 0 2 0 0 0 2 0 2 1 0 0 1 1 0 2 1 0 2 2 2 0 1 2 0 1 1 1 0 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 2 0 0 0 0 1 1 2 0 0 2 0 2 1 2 1 1 2 1], 0.0, 0.0, 25.119999999999997, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 2 1 1 1 1 2 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 2 0 2 1 2 1 1 2 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 2 0 0 2 0 2 1 2 1 1 2 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 0 0 0 0 1 1 2 0 0 2 0 2 1 2 1 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 1 0 1 2 0 0 0 1 0 2 2 0 0 1 2 1 2 1 0 1 2 1 2 1 1 0 2 1 2 1 2 2 2 2 1 2 1], 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 2 2 0 0 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 2 0 1 0 0 0 0 1 2 2 0 0 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 2 1 1 0 0 0 1 1 2 2 0 0 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 1 0 0 0 1 2 1 1 0 0 0 2 1 2 2 0 0 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 1 0 1 0 0 0 1 2 1 1 0 0 0 2 1 2 2 0 1 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 1 0 1 0 0 0 1 2 1 1 0 1 1 2 1 2 2 0 2 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 1 1 1 0 1 0 1 2 1 1 0 2 1 2 1 2 2 0 2 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 2 1 2 1 0 1 1 1 2 1 1 0 2 1 2 1 2 2 0 2 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 1 2 1 2 1 0 1 2 1 2 1 1 0 2 1 2 1 2 2 0 2 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 1 0 0 1 0 0 0 1 0 2 2 0 0 1 2 1 2 1 0 1 2 1 2 1 1 0 2 1 2 1 2 2 0 2 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 1 0 1 2 0 0 0 1 0 2 2 0 0 1 2 1 2 1 0 1 2 1 2 1 1 0 2 1 2 1 2 2 1 2 1 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2 0 1 0 1 0 1 2 2 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 2 0 2 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2 0 1 0 0 0 1 2 1 2 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2 0 1 0 1 0 1 2 2 2 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 2 0 0 2 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 2 0 1 2 2 2 2 2 0 2 1 1 2 1 1 2], 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 1 2 0 1 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 2 1 1 2 1 1 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 1 2 0 2 1 1 2 1 1 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 2 2 2 0 2 1 1 2 1 1 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 2 0 2 2 2 0 2 1 1 2 1 1 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 2 0 1 2 0 2 2 2 0 2 1 1 2 1 1 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 2 0 1 2 0 2 2 2 0 2 1 1 2 1 1 1], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 1 0 0 2 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 0 2 0 1 2 0 2 2 2 0 2 1 1 2 1 1 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 2 0 0 2 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 2 0 1 2 1 2 2 2 0 2 1 1 2 1 1 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 2 0 1 0 0 0 1 1 1 1 0 2 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 0 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 2 0 1 0 0 0 0 1 0 1 0 0 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 2 0 1 0 0 0 0 1 1 1 0 1 0], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 2 1 0 0 0 1 0 2 1 0 0 0 1 2 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0
[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 0 0 0 1 1 2], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
